date,customer_id,region_id,region_preference_product,customer_estimated_product_adoption,customer_estimated_size,region_preference_competitor_1,region_preference_competitor_2,region_preference_competitor_3,region_preference_competitor_4,region_preference_competitor_5,region_preference_competitor_6,region_preference_competitor_7,number_of_days_since_last_promotion,promotional_activity_1,promotional_activity_2,region_teenager_percent,sales
01-07-19,295,220,1,High,Big,0,1,0,1,0,1,0,5,3,3,13.88576923,127
01-08-19,295,220,1,High,Big,0,1,0,1,0,1,0,5,4,2,13.88576923,109
01-09-19,295,220,1,High,Big,0,1,0,1,0,1,0,13,4,3,13.88576923,106
01-10-19,295,220,1,,,0,1,0,1,0,1,0,16,5,2,13.88576923,113
01-11-19,295,220,1,High,Big,0,1,0,1,0,1,0,5,4,2,13.88576923,113
01-12-19,295,220,1,,,0,1,0,1,0,1,0,12,4,2,13.88576923,106
01-01-20,295,220,1,,,0,1,0,1,0,1,0,10,4,1,13.88576923,109
01-02-20,295,220,1,High,Big,0,1,0,1,0,1,0,9,2,1,13.88576923,118
01-01-19,296,39,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,15,1,2,15.81616569,104
01-02-19,296,39,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,43,0,0,15.81616569,103
01-03-19,296,39,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,19,0,2,15.81616569,106
01-04-19,296,39,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,49,0,0,15.81616569,105
01-05-19,296,39,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,25,0,1,15.81616569,104
01-06-19,296,39,-1,Low,Small,-1,0,-1,-1,-1,-1,-1,55,0,0,15.81616569,106
01-07-19,296,39,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,16,0,1,15.81616569,104
01-08-19,296,39,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,17,1,1,15.81616569,104
01-09-19,296,39,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,23,1,1,15.81616569,106
01-10-19,296,39,-1,,,-1,0,-1,-1,-1,-1,-1,54,2,0,15.81616569,105
01-11-19,296,39,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,4,2,1,15.81616569,102
01-12-19,296,39,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,35,1,0,15.81616569,104
01-01-20,296,39,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,10,1,1,15.81616569,105
01-02-20,296,39,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,39,0,0,15.81616569,104
01-01-19,297,221,1,Low,Big,0,1,0,0,0,1,0,112,0,0,11.59295836,115
01-02-19,297,221,1,Low,Big,0,1,0,0,0,1,0,13,0,1,11.59295836,110
01-03-19,297,221,1,Low,Big,0,1,0,0,0,1,0,27,0,1,11.59295836,109
01-04-19,297,221,1,Low,Big,0,1,0,0,0,1,0,57,0,0,11.59295836,109
01-05-19,297,221,1,Low,Big,0,1,0,0,0,1,0,22,0,1,11.59295836,118
01-06-19,297,221,1,Low,Big,0,1,0,0,0,1,0,4,0,1,11.59295836,109
01-07-19,297,221,0,Low,Big,0,1,0,1,0,1,0,35,0,0,11.59295836,115
01-08-19,297,221,0,Low,Big,0,1,0,1,0,1,0,5,0,1,11.59295836,0
01-09-19,297,221,0,Low,Big,0,1,0,1,0,1,0,35,0,0,11.59295836,103
01-10-19,297,221,0,Low,Big,0,1,0,1,0,1,0,66,0,0,11.59295836,116
01-11-19,297,221,0,Low,Big,0,1,0,1,0,1,0,96,1,0,11.59295836,118
01-12-19,297,221,0,Low,Big,0,1,0,1,0,1,0,27,1,1,11.59295836,103
01-01-20,297,221,0,Low,Big,0,0,0,0,0,1,0,8,1,1,11.59295836,0
01-02-20,297,221,0,Low,Big,0,0,0,0,0,1,0,37,1,0,11.59295836,113
01-01-19,298,222,0,Low,Small,0,1,0,0,0,1,1,100,0,0,-1,0
01-02-19,298,222,0,High,Small,0,1,0,0,0,1,1,6,0,2,-1,103
01-03-19,298,222,0,High,Small,0,1,0,0,0,1,1,37,0,0,-1,102
01-04-19,298,222,0,High,Small,0,1,0,0,0,1,1,15,0,2,-1,101
01-05-19,298,222,0,High,Small,0,1,0,0,0,1,1,46,0,0,-1,102
01-06-19,298,222,0,High,Small,0,1,0,0,0,1,1,18,0,1,-1,103
01-07-19,298,222,1,High,Small,0,1,0,0,0,0,1,12,0,1,-1,0
01-08-19,298,222,1,High,Small,0,1,0,0,0,0,1,2,0,2,-1,104
01-09-19,298,222,1,High,Small,0,1,0,0,0,0,1,32,0,0,-1,0
01-10-19,298,222,1,High,Small,0,1,0,0,0,0,1,63,0,0,-1,107
01-11-19,298,222,1,High,Small,0,1,0,0,0,0,1,18,1,1,-1,103
01-12-19,298,222,1,High,Small,0,1,0,0,0,0,1,49,1,0,-1,103
01-01-20,298,222,0,High,Small,0,0,0,0,0,0,1,10,1,1,-1,107
01-02-20,298,222,0,High,Small,0,0,0,0,0,0,1,39,1,0,-1,103
01-01-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,0,1,1,18.61877179,119
01-02-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,28,1,0,18.61877179,111
01-03-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,20,0,1,18.61877179,113
01-04-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,1,0,2,18.61877179,118
01-05-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,11,0,1,18.61877179,113
01-06-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,4,0,1,18.61877179,123
01-07-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,8,0,2,18.61877179,118
01-08-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,39,0,0,18.61877179,121
01-09-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,28,0,1,18.61877179,116
01-10-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,59,0,0,18.61877179,106
01-11-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,89,0,0,18.61877179,105
01-12-19,299,223,1,High,Very Big,0,0,0,0,0,0,0,120,0,0,18.61877179,104
01-01-20,299,223,1,High,Very Big,0,0,0,0,0,0,0,15,0,1,18.61877179,104
01-02-20,299,223,1,High,Very Big,0,0,0,0,0,0,0,44,0,0,18.61877179,105
01-01-19,300,224,0,,,1,1,1,0,0,1,0,89,0,0,9.569465079,104
01-02-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,17,1,1,9.569465079,103
01-03-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,25,0,1,9.569465079,104
01-04-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,29,1,1,9.569465079,103
01-05-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,60,1,0,9.569465079,103
01-06-19,300,224,0,,,1,1,1,0,0,1,0,90,1,0,9.569465079,0
01-07-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,22,1,2,9.569465079,103
01-08-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,53,0,0,9.569465079,103
01-09-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,83,0,0,9.569465079,0
01-10-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,8,1,2,9.569465079,0
01-11-19,300,224,0,,,1,1,1,0,0,1,0,38,1,0,9.569465079,104
01-12-19,300,224,0,High,Very Big,1,1,1,0,0,1,0,15,1,1,9.569465079,103
01-01-20,300,224,0,High,Very Big,1,0,1,0,0,1,0,46,1,0,9.569465079,0
01-02-20,300,224,0,High,Very Big,1,0,1,0,0,1,0,75,0,0,9.569465079,0
01-01-19,301,15,0,High,Very Big,0,0,0,1,1,1,0,26,0,1,11.44692024,111
01-02-19,301,15,0,High,Very Big,0,0,0,1,1,1,0,54,0,0,11.44692024,110
01-03-19,301,15,0,High,Very Big,0,0,0,1,1,1,0,1,0,1,11.44692024,113
01-04-19,301,15,0,High,Very Big,0,0,0,1,1,1,0,6,2,1,11.44692024,109
01-05-19,301,15,0,High,Big,0,0,0,1,1,1,0,6,1,1,11.44692024,110
01-06-19,301,15,0,High,Big,0,0,0,1,1,1,0,36,1,0,11.44692024,107
01-07-19,301,15,0,High,Big,0,0,0,1,1,1,0,67,0,0,11.44692024,110
01-08-19,301,15,0,High,Big,0,0,0,1,1,1,0,98,0,0,11.44692024,110
01-09-19,301,15,0,High,Big,0,0,0,1,1,1,0,11,0,2,11.44692024,107
01-10-19,301,15,0,High,Big,0,0,0,1,1,1,0,42,0,0,11.44692024,109
01-11-19,301,15,0,High,Big,0,0,0,1,1,1,0,0,1,1,11.44692024,111
01-12-19,301,15,0,High,Big,0,0,0,1,1,1,0,31,1,0,11.44692024,110
01-01-20,301,15,0,High,Big,0,1,0,1,1,1,0,23,2,1,11.44692024,111
01-02-20,301,15,0,High,Big,0,1,0,1,1,1,0,52,2,0,11.44692024,110
01-01-19,302,15,0,High,Big,0,0,0,1,1,1,0,26,0,1,11.44692024,106
01-02-19,302,15,0,High,Big,0,0,0,1,1,1,0,54,0,0,11.44692024,105
01-03-19,302,15,0,High,Big,0,0,0,1,1,1,0,1,0,1,11.44692024,107
01-04-19,302,15,0,High,Big,0,0,0,1,1,1,0,31,1,0,11.44692024,105
01-05-19,302,15,0,High,Small,0,0,0,1,1,1,0,6,1,1,11.44692024,105
01-06-19,302,15,0,High,Small,0,0,0,1,1,1,0,36,1,0,11.44692024,104
01-07-19,302,15,0,High,Small,0,0,0,1,1,1,0,67,0,0,11.44692024,105
01-08-19,302,15,0,High,Small,0,0,0,1,1,1,0,98,0,0,11.44692024,105
01-09-19,302,15,0,High,Small,0,0,0,1,1,1,0,128,0,0,11.44692024,104
01-10-19,302,15,0,High,Small,0,0,0,1,1,1,0,159,0,0,11.44692024,105
01-11-19,302,15,0,High,Small,0,0,0,1,1,1,0,0,0,1,11.44692024,106
01-12-19,302,15,0,High,Small,0,0,0,1,1,1,0,31,0,0,11.44692024,105
01-01-20,302,15,0,High,Small,0,1,0,1,1,1,0,23,0,1,11.44692024,106
01-02-20,302,15,0,High,Small,0,1,0,1,1,1,0,52,0,0,11.44692024,105
01-01-19,303,73,0,Low,Big,0,1,0,1,0,1,1,20,0,1,16.69613016,102
01-02-19,303,73,0,Low,Big,0,1,0,1,0,1,1,48,0,0,16.69613016,102
01-03-19,303,73,0,Low,Big,0,1,0,1,0,1,1,20,0,1,16.69613016,103
01-04-19,303,73,0,Low,Big,0,1,0,1,0,1,1,50,0,0,16.69613016,102
01-05-19,303,73,0,Low,Big,0,1,0,1,0,1,1,4,0,1,16.69613016,102
01-06-19,303,73,0,Low,Big,0,1,0,1,0,1,1,34,0,0,16.69613016,105
01-07-19,303,73,0,Low,Big,0,0,0,1,0,1,1,65,0,0,16.69613016,0
01-08-19,303,73,0,Low,Big,0,0,0,1,0,1,1,96,0,0,16.69613016,102
01-09-19,303,73,0,Low,Big,0,0,0,1,0,1,1,26,0,1,16.69613016,104
01-10-19,303,73,0,Low,Big,0,0,0,1,0,1,1,14,0,1,16.69613016,101
01-11-19,303,73,0,Low,Big,0,0,0,1,0,1,1,9,0,1,16.69613016,101
01-12-19,303,73,0,Low,Big,0,0,0,1,0,1,1,40,0,0,16.69613016,104
01-01-20,303,73,0,Low,Big,0,0,0,1,1,1,1,25,0,1,16.69613016,101
01-02-20,303,73,0,Low,Big,0,0,0,1,1,1,1,9,0,1,16.69613016,102
01-01-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,21,0,2,10.24708306,109
01-02-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,15,0,1,10.24708306,103
01-03-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,12,0,1,10.24708306,106
01-04-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,20,0,1,10.24708306,112
01-05-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,7,0,1,10.24708306,106
01-06-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,37,0,0,10.24708306,110
01-07-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,68,0,0,10.24708306,105
01-08-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,99,0,0,10.24708306,108
01-09-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,129,0,0,10.24708306,102
01-10-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,5,1,1,10.24708306,104
01-11-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,35,2,0,10.24708306,107
01-12-19,304,225,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,66,2,0,10.24708306,102
01-01-20,304,225,1,Low,Big,0,0,0,0,0,0,1,97,2,0,10.24708306,101
01-02-20,304,225,1,Low,Big,0,0,0,0,0,0,1,126,1,0,10.24708306,102
01-01-19,305,226,0,Low,Small,0,0,0,0,1,0,0,15,0,1,15.69816185,119
01-02-19,305,226,0,Low,Small,0,0,0,0,1,0,0,0,0,1,15.69816185,110
01-03-19,305,226,0,Low,Small,0,0,0,0,1,0,0,31,0,0,15.69816185,114
01-04-19,305,226,0,Low,Small,0,0,0,0,1,0,0,61,0,0,15.69816185,119
01-05-19,305,226,0,Low,Small,0,0,0,0,1,0,0,92,0,0,15.69816185,123
01-06-19,305,226,0,Low,Small,0,0,0,0,1,0,0,10,0,1,15.69816185,119
01-07-19,305,226,0,Low,Small,0,0,0,0,1,0,0,29,0,1,15.69816185,116
01-08-19,305,226,0,Low,Small,0,0,0,0,1,0,0,60,0,0,15.69816185,116
01-09-19,305,226,0,Low,Small,0,0,0,0,1,0,0,20,0,1,15.69816185,115
01-10-19,305,226,0,Low,Small,0,0,0,0,1,0,0,2,0,2,15.69816185,129
01-11-19,305,226,0,Low,Small,0,0,0,0,1,0,0,32,1,0,15.69816185,121
01-12-19,305,226,0,Low,Small,0,0,0,0,1,0,0,63,1,0,15.69816185,113
01-01-20,305,226,0,Low,Small,0,0,0,0,1,0,0,24,1,1,15.69816185,116
01-02-20,305,226,0,Low,Small,0,0,0,0,1,0,0,5,1,1,15.69816185,112
01-01-19,306,27,1,High,Small,0,0,0,0,0,1,1,3,0,4,17.10526945,104
01-02-19,306,27,1,High,Small,0,0,0,0,0,1,1,31,0,0,17.10526945,104
01-03-19,306,27,1,High,Small,0,0,0,0,0,1,1,13,0,2,17.10526945,106
01-04-19,306,27,1,High,Small,0,0,0,0,0,1,1,43,0,0,17.10526945,106
01-05-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,3,0,2,17.10526945,106
01-06-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,4,1,2,17.10526945,109
01-07-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,16,1,1,17.10526945,107
01-08-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,9,2,1,17.10526945,104
01-09-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,39,2,0,17.10526945,107
01-10-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,3,1,2,17.10526945,104
01-11-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,12,1,2,17.10526945,103
01-12-19,306,27,1,Very High,Big,0,0,0,0,0,1,1,15,0,1,17.10526945,0
01-01-20,306,27,1,Very High,Big,0,1,0,1,0,1,1,25,1,1,17.10526945,0
01-02-20,306,27,1,Very High,Big,0,1,0,1,0,1,1,1,1,3,17.10526945,0
01-01-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,3,1,2,14.59145769,102
01-02-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,1,1,1,14.59145769,111
01-03-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,5,0,1,14.59145769,107
01-04-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,19,0,1,14.59145769,113
01-05-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,16,0,2,14.59145769,109
01-06-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,46,0,0,14.59145769,104
01-07-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,77,0,0,14.59145769,107
01-08-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,10,0,1,14.59145769,113
01-09-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,40,0,0,14.59145769,103
01-10-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,8,0,1,14.59145769,112
01-11-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,3,0,1,14.59145769,106
01-12-19,307,227,-1,Low,Big,-1,1,-1,-1,-1,-1,-1,34,0,0,14.59145769,106
01-01-20,307,227,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,18,0,1,14.59145769,110
01-02-20,307,227,-1,Low,Big,-1,0,-1,-1,-1,-1,-1,4,1,2,14.59145769,108
01-01-19,308,160,1,High,Big,0,1,0,0,0,1,1,1,0,1,16.54873027,109
01-02-19,308,160,1,High,Big,0,1,0,0,0,1,1,8,0,1,16.54873027,112
01-03-19,308,160,1,High,Big,0,1,0,0,0,1,1,39,0,0,16.54873027,109
01-04-19,308,160,1,High,Big,0,1,0,0,0,1,1,69,0,0,16.54873027,108
01-05-19,308,160,1,High,Big,0,1,0,0,0,1,1,100,0,0,16.54873027,121
01-06-19,308,160,1,High,Big,0,1,0,0,0,1,1,18,0,1,16.54873027,107
01-07-19,308,160,1,High,Big,0,1,0,1,0,1,1,0,0,1,16.54873027,112
01-08-19,308,160,1,High,Big,0,1,0,1,0,1,1,10,0,1,16.54873027,114
01-09-19,308,160,1,High,Big,0,1,0,1,0,1,1,40,0,0,16.54873027,109
01-10-19,308,160,1,High,Big,0,1,0,1,0,1,1,71,0,0,16.54873027,109
01-11-19,308,160,1,High,Big,0,1,0,1,0,1,1,3,0,2,16.54873027,119
01-12-19,308,160,1,High,Big,0,1,0,1,0,1,1,34,0,0,16.54873027,117
01-01-20,308,160,1,High,Big,0,0,0,1,0,0,1,65,0,0,16.54873027,107
01-02-20,308,160,1,High,Big,0,0,0,1,0,0,1,94,0,0,16.54873027,112
01-01-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,12,1,1,7.773991365,119
01-02-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,40,1,0,7.773991365,112
01-03-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,71,1,0,7.773991365,118
01-04-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,26,1,1,7.773991365,124
01-05-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,57,0,0,7.773991365,124
01-06-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,27,0,1,7.773991365,109
01-07-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,58,0,0,7.773991365,136
01-08-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,89,0,0,7.773991365,112
01-09-19,309,228,0,,,0,0,0,1,1,0,0,119,1,0,7.773991365,109
01-10-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,5,1,1,7.773991365,124
01-11-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,35,1,0,7.773991365,125
01-12-19,309,228,0,High,Very Big,0,0,0,1,1,0,0,29,1,1,7.773991365,118
01-01-20,309,228,0,High,Very Big,0,1,0,1,1,0,0,13,0,1,7.773991365,119
01-02-20,309,228,0,High,Very Big,0,1,0,1,1,0,0,24,0,1,7.773991365,127
01-01-19,310,108,1,Very Low,Small,0,0,0,1,0,1,1,5,0,1,12.01314424,108
01-02-19,310,108,1,Very Low,Small,0,0,0,1,0,1,1,33,0,0,12.01314424,108
01-03-19,310,108,1,Very Low,Small,0,0,0,1,0,1,1,19,0,1,12.01314424,109
01-04-19,310,108,1,Very Low,Small,0,0,0,1,0,1,1,21,1,1,12.01314424,102
01-05-19,310,108,1,Low,Small,0,0,0,1,0,1,1,11,0,1,12.01314424,102
01-06-19,310,108,1,Low,Small,0,0,0,1,0,1,1,41,0,0,12.01314424,103
01-07-19,310,108,0,Low,Small,0,0,0,1,1,1,1,72,0,0,12.01314424,104
01-08-19,310,108,0,Low,Small,0,0,0,1,1,1,1,103,0,0,12.01314424,106
01-09-19,310,108,0,Low,Small,0,0,0,1,1,1,1,133,0,0,12.01314424,104
01-10-19,310,108,0,Low,Small,0,0,0,1,1,1,1,164,0,0,12.01314424,102
01-11-19,310,108,0,Low,Small,0,0,0,1,1,1,1,10,0,1,12.01314424,107
01-12-19,310,108,0,Low,Small,0,0,0,1,1,1,1,41,0,0,12.01314424,106
01-01-20,310,108,1,Low,Small,0,0,0,1,1,1,1,18,0,1,12.01314424,108
01-02-20,310,108,1,Low,Small,0,0,0,1,1,1,1,3,1,2,12.01314424,111
01-01-19,311,129,1,High,Very Big,1,0,0,1,0,1,0,79,0,0,13.06701329,123
01-02-19,311,129,1,High,Very Big,1,0,0,1,0,1,0,16,0,1,13.06701329,115
01-03-19,311,129,1,High,Very Big,1,0,0,1,0,1,0,47,0,0,13.06701329,115
01-04-19,311,129,1,High,Very Big,1,0,0,1,0,1,0,28,0,1,13.06701329,122
01-05-19,311,129,1,Low,Big,1,0,0,1,0,1,0,14,1,1,13.06701329,118
01-06-19,311,129,1,Low,Big,1,0,0,1,0,1,0,44,1,0,13.06701329,111
01-07-19,311,129,1,Low,Big,1,0,0,0,0,1,1,75,1,0,13.06701329,123
01-08-19,311,129,1,Low,Big,1,0,0,0,0,1,1,106,1,0,13.06701329,117
01-09-19,311,129,1,Low,Big,1,0,0,0,0,1,1,20,1,1,13.06701329,107
01-10-19,311,129,1,Low,Big,1,0,0,0,0,1,1,51,1,0,13.06701329,124
01-11-19,311,129,1,Low,Big,1,0,0,0,0,1,1,4,1,1,13.06701329,117
01-12-19,311,129,1,Low,Big,1,0,0,0,0,1,1,35,1,0,13.06701329,112
01-01-20,311,129,1,Low,Big,1,0,0,1,0,1,1,0,1,1,13.06701329,115
01-02-20,311,129,1,Low,Big,1,0,0,1,0,1,1,29,1,0,13.06701329,117
01-01-19,312,21,0,Low,Big,0,1,0,0,1,0,0,52,0,0,17.26351968,106
01-02-19,312,21,0,Low,Big,0,1,0,0,1,0,0,80,0,0,17.26351968,103
01-03-19,312,21,0,Low,Big,0,1,0,0,1,0,0,111,1,0,17.26351968,102
01-04-19,312,21,0,Low,Big,0,1,0,0,1,0,0,141,1,0,17.26351968,106
01-05-19,312,21,0,Low,Big,0,1,0,0,1,0,0,10,1,1,17.26351968,105
01-06-19,312,21,0,Low,Big,0,1,0,0,1,0,0,40,1,0,17.26351968,102
01-07-19,312,21,0,Low,Big,0,1,0,1,1,0,0,29,0,1,17.26351968,104
01-08-19,312,21,0,Low,Big,0,1,0,1,1,0,0,4,0,2,17.26351968,104
01-09-19,312,21,0,Low,Big,0,1,0,1,1,0,0,34,1,0,17.26351968,105
01-10-19,312,21,0,Low,Big,0,1,0,1,1,0,0,65,1,0,17.26351968,103
01-11-19,312,21,0,Low,Big,0,1,0,1,1,0,0,95,1,0,17.26351968,104
01-12-19,312,21,0,Low,Big,0,1,0,1,1,0,0,126,1,0,17.26351968,105
01-01-20,312,21,0,Low,Big,0,1,0,1,0,0,0,157,0,0,17.26351968,104
01-02-20,312,21,0,Low,Big,0,1,0,1,0,0,0,186,0,0,17.26351968,104
01-01-19,313,30,1,Low,Big,0,0,0,0,0,0,1,63,0,0,11.27229146,111
01-02-19,313,30,1,Low,Big,0,0,0,0,0,0,1,91,0,0,11.27229146,109
01-03-19,313,30,1,Low,Big,0,0,0,0,0,0,1,18,0,1,11.27229146,110
01-04-19,313,30,1,Low,Big,0,0,0,0,0,0,1,26,0,1,11.27229146,108
01-05-19,313,30,1,Low,Big,0,0,0,0,0,0,1,57,0,0,11.27229146,107
01-06-19,313,30,1,Low,Big,0,0,0,0,0,0,1,16,0,1,11.27229146,109
01-07-19,313,30,1,Low,Big,0,0,0,0,1,0,1,5,0,2,11.27229146,111
01-08-19,313,30,1,Low,Big,0,0,0,0,1,0,1,36,0,0,11.27229146,109
01-09-19,313,30,1,Low,Big,0,0,0,0,1,0,1,66,0,0,11.27229146,107
01-10-19,313,30,1,Low,Big,0,0,0,0,1,0,1,97,0,0,11.27229146,106
01-11-19,313,30,1,Low,Big,0,0,0,0,1,0,1,1,0,2,11.27229146,108
01-12-19,313,30,1,Low,Big,0,0,0,0,1,0,1,25,0,1,11.27229146,107
01-01-20,313,30,0,Low,Big,0,1,0,0,1,0,1,56,0,0,11.27229146,104
01-02-20,313,30,0,Low,Big,0,1,0,0,1,0,1,85,0,0,11.27229146,107
01-01-19,314,229,1,High,Small,0,0,0,0,0,1,0,5,1,2,8.222133106,109
01-02-19,314,229,1,High,Small,0,0,0,0,0,1,0,33,1,0,8.222133106,110
01-03-19,314,229,1,High,Small,0,0,0,0,0,1,0,64,1,0,8.222133106,115
01-04-19,314,229,1,High,Small,0,0,0,0,0,1,0,13,1,1,8.222133106,112
01-05-19,314,229,1,High,Small,0,0,0,0,0,1,0,44,0,0,8.222133106,115
01-06-19,314,229,1,High,Small,0,0,0,0,0,1,0,74,0,0,8.222133106,112
01-07-19,314,229,1,High,Big,0,0,0,0,1,0,0,14,0,1,8.222133106,112
01-08-19,314,229,1,High,Big,0,0,0,0,1,0,0,45,0,0,8.222133106,118
01-09-19,314,229,1,High,Big,0,0,0,0,1,0,0,75,1,0,8.222133106,112
01-10-19,314,229,1,High,Big,0,0,0,0,1,0,0,106,1,0,8.222133106,115
01-11-19,314,229,1,High,Big,0,0,0,0,1,0,0,136,1,0,8.222133106,124
01-12-19,314,229,1,High,Big,0,0,0,0,1,0,0,20,1,1,8.222133106,109
01-01-20,314,229,1,High,Big,0,1,0,0,1,0,0,8,0,2,8.222133106,115
01-02-20,314,229,1,High,Big,0,1,0,0,1,0,0,37,0,0,8.222133106,119
01-01-19,315,230,0,Low,Big,0,0,0,1,0,1,0,73,1,0,15.23704469,106
01-02-19,315,230,0,Low,Big,0,0,0,1,0,1,0,20,1,1,15.23704469,104
01-03-19,315,230,0,Low,Big,0,0,0,1,0,1,0,51,0,0,15.23704469,102
01-04-19,315,230,0,Low,Big,0,0,0,1,0,1,0,6,0,2,15.23704469,104
01-05-19,315,230,0,Low,Big,0,0,0,1,0,1,0,37,0,0,15.23704469,107
01-06-19,315,230,0,Low,Big,0,0,0,1,0,1,0,4,1,2,15.23704469,103
01-07-19,315,230,1,Low,Big,0,0,0,0,0,1,0,35,1,0,15.23704469,106
01-08-19,315,230,1,Low,Big,0,0,0,0,0,1,0,66,1,0,15.23704469,107
01-09-19,315,230,1,Low,Big,0,0,0,0,0,1,0,19,1,1,15.23704469,104
01-10-19,315,230,1,Low,Big,0,0,0,0,0,1,0,50,0,0,15.23704469,107
01-11-19,315,230,1,Low,Big,0,0,0,0,0,1,0,80,0,0,15.23704469,107
01-12-19,315,230,1,Low,Big,0,0,0,0,0,1,0,111,1,0,15.23704469,106
01-01-20,315,230,1,Low,Big,0,1,0,1,0,1,0,142,1,0,15.23704469,108
01-02-20,315,230,1,Low,Big,0,1,0,1,0,1,0,171,1,0,15.23704469,104
01-01-19,316,231,1,High,Very Big,0,0,0,0,1,1,1,49,0,0,9.7484987,122
01-02-19,316,231,1,High,Very Big,0,0,0,0,1,1,1,77,0,0,9.7484987,125
01-03-19,316,231,1,High,Very Big,0,0,0,0,1,1,1,25,0,1,9.7484987,135
01-04-19,316,231,1,High,Very Big,0,0,0,0,1,1,1,18,1,2,9.7484987,115
01-05-19,316,231,1,High,Very Big,0,0,0,0,1,1,1,3,2,2,9.7484987,128
01-06-19,316,231,1,High,Very Big,0,0,0,0,1,1,1,4,2,1,9.7484987,120
01-07-19,316,231,1,High,Very Big,0,0,0,1,1,1,1,35,2,0,9.7484987,124
01-08-19,316,231,1,High,Very Big,0,0,0,1,1,1,1,10,1,1,9.7484987,116
